Location,Vacancy Name,Experience Required,Average Salary,Industry,Schedule,Experience,City,Population,Schedule Encoded
Ижевск,"Стажер IT (нагрузочное тестирование), Ижевск",Нет опыта,42500.0,Тестировщик,Полный день,0,Ижевск,628100.0,1
Ижевск,Водитель-экспедитор (Газель),От 1 года до 3 лет,67500.0,Водитель,Полный день,2,Ижевск,628100.0,1
Ижевск,"SMM менеджер, помощник маркетолога",Нет опыта,60000.0,"SMM-менеджер, контент-менеджер",Полный день,0,Ижевск,628100.0,1
Ижевск,Бухгалтер/помощник бухгалтера,От 1 года до 3 лет,50000.0,Бухгалтер,Полный день,2,Ижевск,628100.0,1
Ижевск,Слесарь-формовщик,Нет опыта,59000.0,"Слесарь, сантехник",Полный день,0,Ижевск,628100.0,1
Ижевск,Водитель категории В,От 1 года до 3 лет,60000.0,Водитель,Полный день,2,Ижевск,628100.0,1
Ижевск,Системный администратор,От 1 года до 3 лет,60000.0,Системный администратор,Полный день,2,Ижевск,628100.0,1
Ижевск,Чат-менеджер,Нет опыта,48000.0,"SMM-менеджер, контент-менеджер",Гибкий график,0,Ижевск,628100.0,3
Ижевск,Регулировщик радиоэлектронной аппаратуры и приборов,От 1 года до 3 лет,80000.0,"Инженер-электроник, инженер-электронщик",Полный день,2,Ижевск,628100.0,1
Ижевск,Секретарь,От 1 года до 3 лет,40000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Ижевск,628100.0,1
Ижевск,Разнорабочий на автозавод/оператор линии,Нет опыта,282500.0,Другое,Полный день,0,Ижевск,628100.0,1
Ижевск,Хостес,Нет опыта,45000.0,Хостес,Полный день,0,Ижевск,628100.0,1
Ижевск,Менеджер по ВЭД,От 3 до 6 лет,200000.0,"Менеджер по логистике, менеджер по ВЭД",Полный день,4,Ижевск,628100.0,1
Ижевск,"Инспектор транспортной безопасности, г. Ижевск",Нет опыта,70000.0,Охранник,Полный день,0,Ижевск,628100.0,1
Ижевск,Помощник руководителя,От 1 года до 3 лет,50000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Ижевск,628100.0,1
Ижевск,Офис-менеджер,От 1 года до 3 лет,40000.0,"Делопроизводитель, архивариус",Полный день,2,Ижевск,628100.0,1
Ижевск,"Бухгалтер, помощник экономиста",От 1 года до 3 лет,62500.0,Бухгалтер,Полный день,2,Ижевск,628100.0,1
Ижевск,Ведущий специалист по размещению заказов,Нет опыта,40000.0,Другое,Полный день,0,Ижевск,628100.0,1
Ижевск,Региональный менеджер по безопасности,От 1 года до 3 лет,61800.0,Специалист службы безопасности,Полный день,2,Ижевск,628100.0,1
Ижевск,Копирайтер/рерайтер,Нет опыта,70000.0,"SMM-менеджер, контент-менеджер",Удаленная работа,0,Ижевск,628100.0,4
Ижевск,Помощник руководителя / ассистент руководителя,От 1 года до 3 лет,70000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Ижевск,628100.0,1
Ижевск,Территориальный управляющий,От 1 года до 3 лет,90000.0,Супервайзер,Полный день,2,Ижевск,628100.0,1
Ижевск,Бухгалтер,От 1 года до 3 лет,57500.0,Бухгалтер,Полный день,2,Ижевск,628100.0,1
Ижевск,Помощник логиста,Нет опыта,45000.0,"Менеджер по логистике, менеджер по ВЭД",Полный день,0,Ижевск,628100.0,1
Ижевск,Оператор 1С,От 1 года до 3 лет,42500.0,"Оператор ПК, оператор базы данных",Полный день,2,Ижевск,628100.0,1
Ижевск,Оператор 1C,От 1 года до 3 лет,45000.0,"Оператор ПК, оператор базы данных",Полный день,2,Ижевск,628100.0,1
Ижевск,Менеджер по работе с маркетплейсом Wildberries,Нет опыта,40000.0,Другое,Полный день,0,Ижевск,628100.0,1
Ижевск,Юрист по договорной работе,От 1 года до 3 лет,45000.0,Юрист,Полный день,2,Ижевск,628100.0,1
